Bloom_Index,Rolling_Chlorophyll_Anomaly,Rolling_SST_Anomaly,Surface_Chlorophyll,Sea_Surface_Temperature,Dissolved_Oxygen,pH,Total_Nitrogen,Total_Phosphorus,HAB_Present,Chl_SST_Interaction,Nutrient_Interaction,High_Chlorophyll,High_SST
-0.4630859702832186,-0.7512270092986836,-1.5642077328903616,0.8154499807679245,-0.5144459033868064,1.1942651201893908,0.8760479486691134,2.138999457816039,-0.9784176064050888,0.0,-0.3824137287550942,-2.1620661510950003,0,0
-0.241744357801301,0.5906417321096405,0.8147062170466473,-1.1307742853580105,-0.3583582983623112,0.5218765109647631,-0.5159359168171598,0.0545158115210893,0.815761738720553,0.0,0.4149568778001249,0.0432960144451337,0,0
-0.5380962814942546,-0.8412893554991253,1.1122562094464834,-0.9688631689069844,-0.2647026130012754,0.4677105165470738,0.1406349861964992,-1.0191776136863833,1.3122018058989,0.0,0.2658760278338331,-1.3174409252607309,0,0
-0.7206258586146477,-0.092196329427033,0.1489870320981003,0.7468859909532319,0.5606627438820359,-0.2024947965270037,-1.349429530316927,-0.1119192074850282,0.2040464005931484,0.0,0.4150103256649882,-0.0210608387589861,0,0
-0.2678807060393388,-0.4741089453211453,-1.5159881392855514,0.7515119290524647,-0.8036814067123338,0.0097149415605806,0.5704995062707016,1.853373752633216,-0.324594723742548,0.0,-0.5861018983470228,-0.6147421854499497,0,0
-0.2670647224321754,0.5444372897164057,0.7043659616765562,-1.10220795665507,-0.2952984182913505,0.6329207566724935,-0.4722029939315041,-0.0278833018630067,0.8182188453228612,0.0,0.3030759894837079,-0.0241784140369443,0,0
2.269274221648549,0.37182394234727,-0.5527758105383782,0.7305523152308409,0.815369867217073,-1.2558431782849984,1.1048907792586624,0.2159289743234382,-0.0488889515139057,1.0,0.5395020173989625,-0.0100995307072493,0,0
-0.6829689597208956,-0.0303709649656356,0.1720764962939718,0.2970829831276476,0.6113242107894077,-0.3101035189338176,-1.4434150498631138,0.0139305056866644,0.2168519068725364,0.0,0.1681532298460174,0.0031313485096052,0,0
-0.2934200294995691,-1.9967527026522995,1.214090978086392,-1.2412151857232916,1.4311620850121731,-1.2468534727773342,0.5118203613073199,0.1790895651962695,-2.226542915204482,0.0,-1.7886134721947502,-0.3633098600619839,0,0
0.156503437565666,1.7613545440248708,0.077630760174607,0.7424170502832834,0.9750011554843324,-1.1466165509996378,-0.9425488445318254,-1.0160389391179834,0.3616975345952287,0.0,0.7704368946733527,-0.3940462535192021,0,0
-0.5048301506648363,-0.8334517670287397,1.0541925171194662,-0.8908545930434254,-0.5155359292160663,0.5558164531702556,0.2291415240295938,-1.0111023968107324,1.238704532077638,0.0,0.4644117833724074,-1.1984920892840862,0,0
0.947750991664636,-0.8321698493995469,1.1248652991890469,-1.162471784885908,1.5375023676419826,2.03032752988502,-3.131368600525056,-1.079500669501001,-0.760915197839402,0.0,-1.928578078820274,0.7964683218711929,0,0
-0.3675125830638057,0.3905070557728586,-1.2742801172375369,0.7361222131069538,-1.2099775431658484,0.2818317151206721,0.863239972442529,0.0481618212911282,0.4211561440695837,0.0,-0.8576713067831607,0.0208857666299463,0,0
-0.4980037534609528,-0.876533916423231,-1.6275960493464952,0.7805286070830721,-0.5742732240660442,1.1082309382729818,0.9186229326191158,2.221074937639467,-0.9964909570918588,0.0,-0.4748226125457541,-2.310938182604382,0,0
-1.182957813902498,-2.0031742651903657,2.2179605754461176,0.2515497571897089,-0.3963491270055642,-0.2135729736003616,1.074576508441823,0.1615696478987741,-0.2386936130633284,0.0,-0.1088057089194205,-0.0405934817650492,0,0
-0.570384130911754,-0.8702783784385569,1.1135409189961878,-0.984110170939069,-0.5076482436711293,0.4896228790964131,0.1969575656748744,-1.1130438776554157,1.3138550452861455,0.0,0.4572406767130408,-1.5247942862116828,0,0
-0.4865504904890487,1.875495280856571,-0.4767364088127628,0.7079043455234452,0.988828058828644,-1.191143524759699,-0.1226918117623162,-1.33283959922121,0.2945463365259114,0.0,0.7267341334858908,-0.3604182886858399,0,0
2.3729853461903696,0.3928311549287571,-0.629353615935033,0.7662731287328326,0.7601571897858393,-1.1907854515182394,1.1517743223749155,0.2744272720380615,-0.0392074758785764,1.0,0.5805006003826267,-0.0117309412804853,0,0
-0.3135502215215616,0.5710904932992638,0.785608719202743,-1.2046698736215609,-0.2424950776077973,0.6514798366812485,-0.5149361129178318,-0.0027160914834897,0.841743830693815,0.0,0.301274948070845,-0.0023710425695616,0,0
2.343110440764869,0.4784154312727498,-0.5321760186550829,0.7285584878883472,0.8077978062478776,-1.291012664410628,1.1743751022419593,0.2005802719035232,-0.110493570166423,1.0,0.6325583664414547,-0.0216078505966311,0,0
-0.4507669646568258,0.2289594762499962,0.3736784534266018,-0.4129122180082207,0.098402306223494,0.1242202495399986,-0.7648375991411382,0.069309583168567,0.5002473981926305,0.0,-0.038836551582607,0.0380754386853996,0,0
-0.5924805433396743,0.0050072518405351,0.2087640937466856,0.3882107533257433,0.4745174089017772,-0.2057495515854604,-1.2908252735307484,0.0006693500646082,0.2369795539897968,0.0,0.1976822732724723,0.0001736564024758,0,0
-0.4507230182341926,-0.8154306696332346,-1.7318628958969933,0.7493524985874774,-0.6297463081240922,1.2276613238321274,0.92455378467388,2.2894310843371177,-0.9279658295253596,0.0,-0.4889844505963765,-2.220332296819007,0,0
-0.5372157571003879,-0.8985010585348034,1.2024038184258448,-0.883683714550059,-0.341940662814985,0.4849301122982811,0.1882019236039413,-1.050236700773715,1.3074615848508822,0.0,0.291900638126676,-1.4778645185325443,0,0
-0.6986240322091126,-0.03626104529064,0.1474311742514934,0.2201535467299183,0.4947547872802023,-0.2927445540290339,-1.341044935572689,0.0077883294537033,0.3174765005564577,0.0,0.1049803249952537,0.002417205265214,0,0
-1.0544801551829104,0.5468466814617259,0.1797549060050421,0.7066963882314329,-1.321021633156047,-0.3945024742662203,-1.333174291868546,0.0612631356186839,0.0806545578521929,0.0,-1.017278140381387,0.0052286894230526,0,0
-0.5098527354170416,0.2784460315759829,-1.2820953235924168,0.7606620367020244,-1.1325096573810245,0.3409768541489631,0.9871674841611427,0.1114498456899763,0.523792290387088,0.0,-0.8292207560940466,0.0623574587876382,0,0
0.0592551121238616,1.7414558439563133,-0.1269470187824529,0.7530587187050342,0.9081207026120046,-1.2003555778291666,-0.7686004601467336,-1.1568254202925157,0.3347663888965065,0.0,0.6842813931775552,-0.4086118004964756,0,0
1.8582820263736703,-1.1644339102750063,0.248041023451021,-0.4931386562603861,-0.6583585579609226,0.5170356038856349,1.2339990443052224,-0.9282917564540974,-1.471317581704512,0.0,0.3006847192722385,1.2695395628940198,0,0
-0.4914574639268234,1.7800455241116864,-0.5400756135628146,0.7130717088122009,0.9596226299261092,-1.1912959031291148,-0.226681500911542,-1.3625669355506034,0.3996846583858761,0.0,0.692061904196082,-0.492333992121102,0,0
2.415321155667176,0.3693952426406281,-0.543995888393001,0.708015758381251,0.7534595966346912,-1.1787485329386296,1.2815333158484503,0.1525229578239668,-0.0328262577672348,1.0,0.5241029280778284,-0.0045425705927481,0,0
-0.5419676315958086,-0.9291892275256586,1.1342531158792015,-0.9775027211063336,-0.4637295372087892,0.54587230867949,0.096344956401268,-1.022266192245921,1.3019465109330592,0.0,0.4569745444464458,-1.296520886269616,0,0
-0.6363111764553251,-0.0491448637773231,0.0838620606285266,0.2602299787892242,0.5479349604042284,-0.3087854357636261,-1.3178107826198415,-0.0810810051191688,0.2307737284822321,0.0,0.1410773398022247,-0.0200231935182094,0,0
-0.4753960806748301,-0.8260834779725302,1.011513365169303,-0.9418065659580264,-0.3830674861705663,0.5282340594359392,0.2063787896099251,-1.083803109280351,1.2976072565282923,0.0,0.3412516466247006,-1.386914724548259,0,0
