Actual,Predicted,Bloom_Index,Chlorophyll,Confidence
0,0,-0.3914818011829338,0.7847496705341239,2.2303780815273867e-05
0,0,0.3911595809836785,-0.5610879145268941,2.2303780815273826e-05
0,0,-0.9269981829371609,0.7847496705341239,2.2303780815273826e-05
0,0,0.3425093962424284,-1.5890519062109814,2.2303780815273826e-05
0,0,-1.0546950641428734,0.7847496705341239,2.2303780815273826e-05
0,0,-0.6952570643834646,0.3171280259950734,2.2303780815273826e-05
1,1,1.903118170304152,-2.7919733215696887,0.9999776967456093
0,0,-0.559869439342516,-1.147453403825824,2.2303780815273826e-05
1,1,1.46287063839009,0.7847496705341239,0.9999776967456093
0,0,-0.9049635009124036,0.4382090082040458,2.2303780815273826e-05
0,0,-1.026814487654548,0.7847496705341239,2.2303780815273826e-05
0,0,-0.3878530014186084,0.6570923194559646,2.2303780815273826e-05
0,0,-0.5629594448776575,-1.1566224227347253,2.2303780815273826e-05
0,0,2.0169903465223924,-0.8815066771577018,2.2303786466077233e-05
1,1,1.5129834174310788,-0.336872815948027,0.9999776967456093
0,0,0.248275694053971,0.2553476205291328,2.2303780815273826e-05
0,0,-0.425674298324266,0.7847496705341239,2.2303780815273867e-05
0,0,-0.3915400767429401,0.7847496705341239,2.2303780815273826e-05
0,0,-0.7006087882110006,0.3212289221767495,2.2303780815273826e-05
0,0,0.08000843516854,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5562690132555712,-1.1591754950813964,2.2303780815273826e-05
0,0,-0.3080813498560432,-1.3333663187550746,2.2303780815273826e-05
0,0,0.4452188609243676,0.7847496705341239,2.2303780815273867e-05
0,0,0.4351946113553567,0.7847496705341239,2.2303780815273867e-05
0,0,-0.4169123844926904,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5447697527192071,0.7847496705341239,2.2303780815273826e-05
0,0,-0.7001484927912306,0.3257299513242541,2.2303780815273826e-05
0,0,0.4465675657282282,0.7847496705341239,2.2303780815273867e-05
0,0,-0.3062302857830461,-1.349437226835536,2.2303780815273826e-05
0,0,-0.4408199839254469,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0274375624029892,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0408004947056213,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4768245504359433,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0236519433104478,0.7847496705341239,2.2303780815273826e-05
0,0,-0.3116920913283911,-1.34331114756833,2.2303780815273826e-05
0,0,-0.3032129973474755,-1.3460562588469682,2.2303780815273826e-05
0,0,-0.8479975873309199,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4277643227573938,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4909117756144052,0.7847496705341239,2.2303780815273826e-05
1,1,2.322569248493153,0.7847496705341239,0.9999776967456093
1,1,2.025489205291142,-1.465862602869457,0.999977737583208
1,1,1.5610014091325926,-0.3180746563340588,0.9999776967456093
0,0,-0.6976986779032738,0.3154886009585604,2.2303780815273826e-05
0,0,-0.5482453753778167,-1.1394371785704211,2.2303780815273826e-05
0,0,-0.4220898419821307,0.7847496705341239,2.2303780815273826e-05
0,0,-0.6974531972007647,0.3131646560738158,2.2303780815273826e-05
0,0,-0.5586523766854614,-1.1585944621884023,2.2303780815273826e-05
0,0,1.0584506049388136,-2.20293577792865,2.2303225930941856e-05
0,0,0.4155414334441085,-0.5116429301005397,2.2303780815273826e-05
0,0,1.0405857582752585,-1.2141764781995337,2.230254420831748e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,-0.421162705330125,0.7847496705341239,2.2303780815273826e-05
0,0,1.0160839671731896,-1.269821283349471,2.2422469190817075e-05
0,0,-0.6974632069451189,0.3236515001487162,2.2303780815273826e-05
0,0,-1.0278523173064606,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4751067713303907,0.7847496705341239,2.2303780815273826e-05
0,0,0.4307070111835609,0.7847496705341239,2.2303780815273867e-05
0,0,-0.55814666809983,-1.1577452842021327,2.2303780815273826e-05
0,0,-0.5551112704321071,-1.1652152626186474,2.2303780815273826e-05
0,0,-0.542165385340814,0.7847496705341239,2.2303780815273826e-05
0,0,-0.3094186567957855,-1.3313040471395858,2.2303780815273826e-05
0,0,-0.4281036352619409,0.7847496705341239,2.2303780815273826e-05
1,1,1.494496718583278,0.6970203622032839,0.9999776967456093
0,0,-0.4217953058912598,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4172005275916202,0.7847496705341239,2.2303780815273826e-05
0,0,0.4388973507834489,0.7847496705341239,2.2303780815273867e-05
0,0,-0.6967885552696613,0.3166837103844941,2.2303780815273826e-05
0,0,-0.4219178170117275,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4220148325746925,0.7847496705341239,2.2303780815273867e-05
0,0,-0.555369689939023,-1.1654071148633838,2.2303780815273826e-05
0,0,0.1839522923550109,0.7847496705341239,2.2303780815273867e-05
0,0,0.0392618325010035,0.7847496705341239,2.2303780815273826e-05
1,1,1.5566589375188895,-0.3631428208508225,0.9999776967456093
1,1,2.475504388378549,-0.5088459820006673,0.9999776967456093
0,0,-0.4239771754596073,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4360436293726236,0.7847496705341239,2.2303780815273826e-05
0,0,-0.6969710484459924,0.3154777108700657,2.2303780815273826e-05
0,0,-0.8399956499676435,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5561316021339655,-1.1591261474232464,2.2303780815273826e-05
0,0,2.0947599473337624,0.7847496705341239,2.230368878863577e-05
0,0,0.4337894266326526,0.7847496705341239,2.2303780815273867e-05
0,0,-1.5813230730815078,0.6050731670257987,2.2303780815273826e-05
0,0,-0.8462289699308865,0.7847496705341239,2.2303780815273826e-05
1,1,1.5702310047092884,-0.3724112195958715,0.9999776967456093
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,-1.0225834731433745,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0625365399554334,0.7847496705341239,2.2303780815273867e-05
0,0,-0.5753708147144521,0.7847496705341239,2.2303780815273867e-05
0,0,0.3437992014691411,-1.590444841873054,2.2303780815273826e-05
0,0,-1.9226896637684232,0.5917872590624043,2.2303780815273826e-05
0,0,-0.5541685460866032,-1.171285086800144,2.2303780815273867e-05
0,0,-0.4992830801853791,0.7847496705341239,2.2303780815273826e-05
1,1,1.975030924514365,-2.1111619529599976,0.9999776967456093
0,0,2.0432316681846667,-0.6308414204977998,2.2288901286643117e-05
0,0,-0.4107712153057161,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5195491193400151,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5574565051411365,-1.1592988953413088,2.2303780815273826e-05
1,1,1.5728297941385376,-0.3719805943822576,0.9999776967456093
0,0,-0.5050131366913824,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5547275126250202,-1.1619994506007347,2.2303780815273826e-05
0,0,-0.6991972359664427,0.3129331639069591,2.2303780815273826e-05
0,0,0.4386231652924228,0.7847496705341239,2.2303780815273867e-05
1,1,1.919520651898755,-2.719813977248559,0.9999776967456093
0,0,-0.5558126656993507,-1.1590116459213604,2.2303780815273826e-05
0,0,-0.3106495751803939,-1.341761394631935,2.2303780815273826e-05
0,0,-0.4209825044616615,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0361345020415684,0.7847496705341239,2.2303780815273826e-05
0,0,-0.3082421170478088,-1.3358270431513113,2.2303780815273826e-05
0,0,-0.5580350836468634,-1.1590454985393093,2.2303780815273826e-05
0,0,-0.5538372566595919,-1.150086751681969,2.2303780815273826e-05
0,0,-0.8744723423443559,0.7847496705341239,2.2303780815273867e-05
0,0,-0.4918129327772473,0.7847496705341239,2.2303780815273826e-05
0,0,0.4278771978734197,0.7847496705341239,2.2303780815273867e-05
0,0,-0.5469576841683594,-1.1482462644973068,2.2303780815273826e-05
0,0,-0.6941615704536437,0.3131833247969497,2.2303780815273826e-05
0,0,-0.303672223023574,-1.344942358366665,2.2303780815273826e-05
0,0,-0.4177131895111161,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5113253884555257,0.7847496705341239,2.2303780815273826e-05
0,0,-0.418374189219719,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5260812288987275,-1.09475807024376,2.2303780815273826e-05
0,0,-0.3846453240796081,0.4762017266531858,2.2303780815273826e-05
0,0,-0.3165499756310311,-1.3340999995742238,2.2303780815273826e-05
0,0,-0.4773517812454409,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4978976347804218,0.7847496705341239,2.2303780815273826e-05
0,0,-0.3924363945891733,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4262603140955181,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
1,1,1.5541064017683863,-0.3704055764405543,0.9999776967456093
0,0,0.5732395815565223,-1.5447342243641866,2.2303780815273826e-05
0,0,-1.0675785984601738,0.7847496705341239,2.306983915171829e-05
0,0,-0.6951165204411069,0.3225506677746068,2.2303780815273826e-05
0,0,-0.4326178007349109,0.7847496705341239,2.2303780815273826e-05
0,0,0.3404222753992659,-1.5665968548805311,2.2303780815273826e-05
0,0,-1.0565585830886166,0.7847496705341239,2.3067084690306805e-05
0,0,-0.4417129397201413,0.7847496705341239,2.2303780815273826e-05
0,0,-0.8878826490095802,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4248923157004403,0.7847496705341239,2.2303780815273826e-05
1,1,1.242303756587251,0.7847496705341239,0.9999777158161531
0,0,-0.4765596360567364,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4229181292248775,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4219513611168535,0.7847496705341239,2.2303780815273826e-05
0,0,-0.6962046789857524,0.3244635896050269,2.2303780815273826e-05
0,0,-0.4982713828431544,0.7847496705341239,2.2303780815273826e-05
0,0,-0.562215259863556,-1.156098391676366,2.2303780815273826e-05
0,0,-0.4860078668638057,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5955383355709657,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,0.984235915168177,-1.2201406996371713,2.2422469190817075e-05
0,0,-0.4275422235951321,0.7847496705341239,2.2303780815273826e-05
1,1,2.0632984039052777,-0.7199317409741544,0.9999776967456093
0,0,-1.911138724424693,0.7847496705341239,2.2303780815273826e-05
0,0,-0.2932957603507402,0.7847496705341239,2.2303780815273867e-05
0,0,-0.502208217844681,0.7847496705341239,2.2303780815273826e-05
1,1,1.5488678415392367,-0.3884812564692533,0.9999776967456093
0,0,-0.6946600964746239,0.3213608478202264,2.2303780815273826e-05
0,0,-1.893310554687016,0.5382273146829474,2.2303780815273826e-05
0,0,-0.4899820664835705,0.7847496705341239,2.2303780815273826e-05
0,0,-0.0498890106496829,-0.9632250300139932,2.2303780815273826e-05
0,0,-0.3004953644903463,-1.3559392941866515,2.2303780815273826e-05
0,0,-0.6994252951291595,0.3230715251500328,2.2303780815273826e-05
0,0,-1.0416445734025654,0.7847496705341239,2.2301127985627713e-05
0,0,-0.3069770687460638,-1.3398462325547384,2.2303780815273826e-05
0,0,-0.3146091804400697,-1.3412011462506963,2.2303780815273826e-05
0,0,-0.6937908533313133,0.3139947919624887,2.2303780815273826e-05
0,0,-0.3965687634517874,-1.2627596521369646,2.2303780815273826e-05
0,0,-0.1254176130847707,-1.959810694084244,2.2303780815273826e-05
0,0,-1.0994190603791365,0.7847496705341239,2.3069850867098345e-05
0,0,-1.0360312717772742,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4614440051587056,0.7847496705341239,2.2303780815273826e-05
0,0,-0.3228197178192781,-1.3350489930001803,2.2303780815273826e-05
0,0,-0.2132047138919866,-0.8577675288210476,2.2303780815273826e-05
1,1,2.221857313621893,-0.9497520614448002,0.9999776980650489
0,0,-0.3776373059375402,0.7847496705341239,2.2303780815273826e-05
1,1,1.3649068750107702,-0.5263456696916188,0.9999776967456093
0,0,-0.4376428197511703,0.7847496705341239,2.2303780815273826e-05
0,0,-0.9140121824581888,0.7847496705341239,2.2303780815273826e-05
1,0,0.7080812807438107,-1.0822284322545068,0.004626417975049165
0,0,-1.025110284105588,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5557428521897453,-1.1656850921508424,2.2303780815273826e-05
0,0,0.9776641996235338,-1.2325122757705602,2.2422469190817075e-05
1,1,1.3023590898918658,0.4091243821434778,0.9999777491940297
0,0,-0.3083735936390467,-1.3354273457890211,2.2303780815273826e-05
0,0,-0.6812383027999752,0.2954530161462221,2.2303780815273826e-05
0,0,0.4280621081610463,0.7847496705341239,2.2303780815273867e-05
0,0,-0.1523280721485771,0.7847496705341239,2.1952010236008424e-05
0,0,-0.3034642597598278,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0345554839722546,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4187376473671358,0.7847496705341239,2.2303780815273826e-05
0,0,0.7882540352429928,-1.460586199421137,2.2303176918631312e-05
0,0,-0.5552072417214882,-1.1716675467080735,2.2303780815273826e-05
1,1,1.562031292117232,-0.3798096345737075,0.9999776967456093
0,0,-1.2769551973570843,0.4887906689529266,2.2303780815273867e-05
0,0,-0.6719254455075186,0.7847496705341239,2.2303780815273826e-05
1,1,2.3511423566583014,0.7847496705341239,0.9999776967456093
0,0,0.3411679784305773,-1.5672837394336925,2.2303780815273826e-05
0,0,-0.6338126434513924,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4312305214836597,0.7847496705341239,2.2303780815273826e-05
0,0,0.3951741252219092,-0.4893898743543952,2.2303780815273826e-05
1,1,1.5324206599412196,-0.2666037420732487,0.9999776967456093
0,0,-0.5155729839936067,0.1227530144729135,2.2303780815273826e-05
0,0,-0.6955679777405438,0.317524425216277,2.2303780815273826e-05
1,1,1.921951517041675,-2.764687364753963,0.9999776967456093
0,0,-1.0603413240612805,0.7847496705341239,2.2303780815273826e-05
0,0,-0.8542451705431157,0.7847496705341239,2.2303780815273826e-05
0,0,0.4171867909031044,0.7847496705341239,2.2303780815273867e-05
0,0,-0.6923088508249643,0.3215830056255155,2.2303780815273826e-05
0,0,-0.3053883211033573,-1.3409044380110269,2.2303780815273826e-05
0,0,-1.0138408401679722,0.7847496705341239,2.2303780815273826e-05
0,0,0.4700661919673566,-1.8134449799503884,2.2303780815273826e-05
0,0,-0.4260061735632879,0.7847496705341239,2.2303780815273826e-05
1,1,1.5513336007019156,-0.3769530087888855,0.9999776967456093
0,0,-0.2994952305678082,-1.3527547211654491,2.2303780815273826e-05
0,0,-0.5551386253059911,-1.1605422323020052,2.2303780815273826e-05
0,0,-0.4849767867850579,0.7847496705341239,2.2303780815273826e-05
0,0,-1.1222465752849582,0.7847496705341239,2.2303780815273867e-05
0,0,-0.7071545497365676,0.3031893350127749,2.2303780815273826e-05
0,0,-0.5552720630939602,-1.165536800260085,2.2303780815273826e-05
0,0,-0.5972767454473248,0.2349610637218828,2.2303780815273826e-05
0,0,-0.7542287728189936,0.3383095592624285,2.2303780815273826e-05
0,0,-0.6966573843194724,0.3088098652575241,2.2303780815273826e-05
0,0,-0.0973466858981468,-0.9300374542122049,2.2303780815273826e-05
0,0,0.3923343123554487,-0.5137378097524353,2.2303780815273826e-05
0,0,-0.5469321886108567,0.777040110170728,2.2303780815273826e-05
0,0,-0.5074699303832912,0.7847496705341239,2.2303780815273826e-05
0,0,1.998370184416536,-0.6731481697177226,2.2303792359929012e-05
0,0,-0.488884458536494,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,0.388958889020731,-0.4378998557669118,2.2303780815273826e-05
0,0,-0.7908053465526635,0.7847496705341239,2.2303780815273826e-05
0,0,0.4259048299620983,0.7847496705341239,2.2303780815273867e-05
0,0,0.0779158382565832,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0391596862042376,0.7847496705341239,2.2303780815273826e-05
0,0,0.4439196445003548,0.7847496705341239,2.2303780815273867e-05
0,0,-1.0287697243850735,0.7847496705341239,2.2303780815273826e-05
1,1,2.096360665917554,-0.7731517279053483,0.9999776967456093
1,1,1.567477764669953,-0.3686332923244068,0.9999776967456093
1,1,1.9198470255988955,-0.3234904529151083,0.9999777452460668
0,0,-0.5006405849044417,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,0.4191466988476622,0.7847496705341239,2.2303780815273867e-05
1,1,1.566388969373122,-0.3856274309929008,0.9999776967456093
1,1,1.5439506119329192,-0.3266759593724677,0.9999776967456093
0,0,0.4175414211182232,-0.3938547372778674,2.2303780815273826e-05
0,0,-0.6993274899934846,0.3145710332165449,2.2303780815273826e-05
1,1,2.22465981281029,-1.1548126144850794,0.9999776967456109
0,0,-0.4228807646066391,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5547771538253927,-1.1668590436905588,2.2303780815273826e-05
0,0,-1.036979650482184,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4241022845289913,0.7847496705341239,2.2303780815273826e-05
0,0,-0.2739053828014435,-1.3751054143335824,2.2303780815273826e-05
0,0,-0.3086983117835049,-1.3412507428251546,2.2303780815273826e-05
0,0,-0.6954547632019824,0.3221741818580795,2.2303780815273826e-05
0,0,-0.3025144802001098,-1.3470249788903697,2.2303780815273826e-05
0,0,-0.7578622336093159,0.7847496705341239,2.2303780815273867e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,-0.5014348441104016,0.7847496705341239,2.2303780815273826e-05
1,1,0.7968442552153016,0.7847496705341239,0.9999777145151331
0,0,-0.5540079062452746,-1.1666186527656757,2.2303780815273826e-05
0,0,-0.6379857135136962,-0.2264006468050939,2.2303780815273826e-05
0,0,-1.0370588879241331,0.7847496705341239,2.2303780815273826e-05
0,0,0.9842131449100278,-1.2320289425286317,2.2422469190817075e-05
0,0,-0.6937111574277907,0.3153768997651447,2.2303780815273826e-05
0,0,-0.497574597661733,0.7847496705341239,2.2303780815273826e-05
0,0,-0.7005691567549823,0.3269085700447539,2.2303780815273826e-05
0,0,-0.4684785886019477,0.7847496705341239,2.2303780815273826e-05
0,0,-0.4181689512553261,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,-0.5360340985477567,0.7847496705341239,2.2303780815273826e-05
0,0,0.3336131276997369,-1.5849078230497902,2.2303780815273826e-05
0,0,-1.035257490521596,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5773143097346796,0.343923244308695,2.2303780815273826e-05
0,0,-0.6494898388367567,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,0.4318474343475826,0.7847496705341239,2.2303780815273867e-05
0,0,-0.8432597944904433,0.7847496705341239,2.2303780815273826e-05
1,1,2.412805692991709,0.7847496705341239,0.9999776967456093
0,0,-0.7243676423332517,0.3213502688771175,2.2303780815273826e-05
1,1,0.8781914099751171,0.7847496705341239,0.999977714533948
0,0,-0.3087006040913722,-1.3346988922123493,2.2303780815273826e-05
0,0,-0.4933983183684149,0.7847496705341239,2.2303780815273826e-05
0,0,-1.0356841908960652,0.7847496705341239,2.2303780815273826e-05
0,0,-0.7066916563678813,0.3083574598669197,2.2303780815273826e-05
1,1,1.5632193443447202,-0.3838613697844643,0.9999776967456093
0,0,1.011145164402831,-1.2704604382004876,2.2422469190817075e-05
0,0,-0.4405904474976599,0.7847496705341239,2.2303780815273826e-05
0,0,-0.9651101954205772,-0.2068184008195154,2.2303780815273826e-05
0,0,-0.5609360756632955,-1.1539707795299092,2.2303780815273826e-05
0,0,-0.5486120172861605,-1.1611184735560611,2.2303780815273826e-05
0,0,-0.3054845725636997,-1.3409361748403537,2.2303780815273826e-05
1,1,2.443582829701256,0.7847496705341239,0.9999776967456093
0,0,1.0644699506976805,-1.9151152195103027,2.2303225930941856e-05
0,0,-0.5212058721161207,0.7847496705341239,2.2303780815273826e-05
0,0,-0.6302441313839791,-0.2375396516081278,2.2303780815273826e-05
0,0,-0.4241886535954167,0.7847496705341239,2.2303780815273826e-05
0,0,1.096935907023389,-2.2268059807017018,2.2303225930941856e-05
0,0,-0.5552037268494248,-1.1652834034580848,2.2303780815273826e-05
0,0,1.0190294554323365,-1.65923261479626,2.242246929939827e-05
0,0,-0.4155861315708865,0.7847496705341239,2.2303780815273826e-05
0,0,-0.2866047429166435,-1.352346996252212,2.2303780815273826e-05
0,0,-0.6937477579434066,0.3163545185665731,2.2303780815273826e-05
0,0,-0.4100215542228205,0.7847496705341239,2.2303780815273867e-05
0,0,0.3034550618408894,0.7847496705341239,2.2303780815273867e-05
0,0,-0.9971641221421678,0.749271629091077,2.2303780815273826e-05
0,0,0.4233197561749223,-0.4658220426670296,2.2303780815273826e-05
0,0,-0.5314556720442379,0.7847496705341239,2.2303780815273826e-05
0,0,-0.5298417854252524,0.6705686483953217,2.2303780815273826e-05
0,0,0.2899087398148497,0.4949270782469323,2.2303780815273867e-05
0,0,-1.0642200108532376,0.7847496705341239,2.2303780815273867e-05
0,0,-0.5612679509023173,-1.169583743831904,2.2303780815273867e-05
0,0,0.4318929748638813,0.7847496705341239,2.2303780815273867e-05
